attendance,assignment_score,internal_marks,final_marks
98,12,22,86.00142146955282
63,14,22,74.9227904128112
84,17,27,94.77186127418018
91,15,23,84.93369398474809
99,11,15,63.69471898715982
72,10,17,63.01927936258699
76,16,27,92.37679683282242
96,15,21,84.04224572393935
65,14,21,76.96676410270874
78,16,22,83.57041626893113
72,19,28,100.0
85,16,23,89.64291972582667
73,12,21,71.14898591453056
90,20,30,100.0
63,14,19,71.30563217135837
98,15,24,93.40162188521818
67,13,21,75.60293327477373
84,12,15,66.6374588158385
72,12,20,70.74095806254725
91,11,14,62.234879080161214
97,15,21,85.15052077920623
87,18,24,92.89077804941815
89,12,20,80.62027636383748
62,20,28,98.93716505294317
87,19,28,100.0
62,15,22,80.20938737831963
93,12,19,80.65544238595163
75,10,13,56.96679615239612
81,15,23,84.37053496794704
91,15,22,87.87685851223561
97,14,19,78.72363122460796
67,18,29,96.01895689099554
67,19,30,100.0
65,16,24,87.35658575233057
73,17,24,89.09431875260019
91,14,20,82.74889163290025
94,15,24,88.05824266807805
69,16,24,83.98148651011401
62,14,19,66.37578959639582
71,17,22,77.9701794031452
90,12,19,71.75291136519711
88,13,17,74.02719342749839
64,12,17,70.37158752470583
84,13,23,80.9243393949299
100,14,19,85.94345233042084
90,18,29,99.4085545552576
80,15,20,78.41357183535361
79,11,18,69.41449315268434
98,11,18,74.4686497384542
81,14,22,79.45308505266932
63,18,26,94.3200399453562
72,19,30,98.22392056894681
79,10,16,64.31173783624492
72,16,28,97.14415168938488
76,14,20,78.77588360947375
95,14,24,84.66661754118276
92,12,16,68.18342275370631
60,14,21,77.37903571910817
74,12,17,66.27270256499247
72,14,20,76.60852658243682
76,18,27,100.0
83,17,28,98.573692182423
67,20,30,100.0
86,17,28,98.86988929678773
82,16,24,88.9339579019899
67,17,28,95.66068580325275
67,13,20,75.19903797759444
85,9,12,54.68109567739297
72,17,28,90.36842519633694
98,10,18,68.47761152234534
96,18,28,97.91014232771529
87,17,27,96.30482067215651
84,12,21,78.09074220658407
75,14,20,73.74821304736768
61,15,21,75.41037204091573
77,12,19,72.7007987228439
76,17,29,98.2325363766267
89,17,26,90.54837836758742
98,11,18,79.12941634622925
72,13,20,71.93598277630814
91,15,23,85.72917151697443
88,18,26,94.01539180201345
89,17,27,93.96493462850144
77,8,14,56.22937200858667
72,14,18,75.4025373020577
80,16,21,80.89089259822366
89,13,16,71.41175360996588
80,12,21,70.9561444528462
76,13,18,68.7577835652045
99,14,22,85.61307227714143
78,12,22,77.57313887294343
74,17,26,91.54938114377809
68,12,19,72.30134475790977
69,12,16,62.03406906656939
90,14,22,86.88001465496788
82,19,27,95.02086076175974
89,17,22,92.39732450326287
92,17,26,96.10835421702562
68,16,25,85.13468455508341
60,12,17,63.36514414250911
94,13,18,75.49621786794104
70,13,19,75.42730762460855
93,18,26,97.38784492116056
75,16,25,93.98986295326758
68,10,16,57.028911866574795
91,19,30,100.0
74,14,20,78.40318735663931
71,17,26,90.33491985929129
92,18,27,99.89778971291732
73,7,10,48.25565509264671
67,16,20,80.77902995786846
67,14,22,85.96131801713477
86,8,17,65.5267109959901
71,12,20,70.13164315541039
60,14,25,81.24188663299658
99,18,29,100.0
70,14,21,75.97497363626239
98,15,24,87.27255597183141
90,14,23,85.05577543595048
76,18,24,88.78437954631896
92,17,26,95.71412497196093
91,15,22,83.14553517631707
88,12,21,78.83554716826117
80,15,23,85.3638691637779
80,20,25,95.17536450540408
99,17,26,96.74672973233247
82,13,15,66.38054338615508
65,20,30,100.0
81,13,18,73.24883313251561
97,17,23,91.60861962434711
96,15,21,85.41661514446852
67,16,22,88.01474070186376
100,16,24,89.75313896281968
94,14,19,84.12311680410848
70,14,20,77.19014249419487
83,11,13,61.00950155869188
80,12,17,72.22568655825381
61,16,27,91.23354533927525
99,13,19,78.89590486265664
78,12,19,71.15212574584882
98,20,27,100.0
87,20,30,100.0
76,17,28,94.99065648075093
65,17,28,91.56539805266617
78,13,20,76.47261895286447
97,11,18,68.8504530906358
87,14,18,73.00099904233215
61,15,22,77.31128461747691
97,17,24,99.5203424493766
96,10,16,67.16814717677812
63,20,29,100.0
81,16,25,84.56461257340274
85,10,20,71.00618926229563
95,15,24,80.85994980243403
72,12,21,71.47504136163862
91,12,16,71.81468313496008
76,12,18,67.56650133781132
100,14,21,84.30572471222479
95,20,30,100.0
78,15,26,90.0851112089471
94,17,24,89.4288328843163
99,18,28,100.0
87,15,18,78.96337599275307
60,12,19,68.24940165663257
77,10,16,59.17959498478851
99,14,21,82.89955898450327
92,18,28,100.0
71,18,26,97.05187657380692
67,16,22,82.95702664122406
83,16,22,86.07550899139505
75,15,21,81.08939831926675
63,14,18,71.52026541900482
97,13,17,75.77254422937617
86,11,15,66.44179975692619
68,20,29,97.42942343652616
75,16,24,83.94590895969954
71,14,19,75.77770106303649
90,20,28,100.0
83,20,29,100.0
73,20,30,100.0
84,14,19,84.08311780218193
93,15,21,79.6265787284953
62,17,27,88.75435893991441
83,20,28,99.81173329656447
68,15,20,78.45080270702427
85,12,18,74.41754845093944
79,13,18,70.57748221163158
99,19,23,91.27495844242148
69,17,26,86.63796581389609
78,14,23,87.36546531021803
62,14,21,67.98414975068049
83,14,23,82.05082088693548
64,19,30,99.86904826325693
62,13,18,75.10105875287478
86,11,21,73.86688433579265
75,20,30,100.0
74,15,23,81.16811875288941
94,15,21,86.59512101385471
71,17,22,89.44650743153738
100,12,16,72.59884915860088
85,17,27,96.11964480531121
93,14,24,84.6053228356771
82,18,28,100.0
90,10,15,63.836013649341005
79,16,26,88.98971224510427
71,14,24,81.22686330250566
82,13,17,69.78647929069147
63,17,29,89.15783813035247
82,15,22,86.26252657811796
60,16,26,85.90594836223576
84,19,26,97.89983260634804
61,17,28,91.88199651029093
89,12,15,67.12253665591753
62,13,22,73.29139559542106
80,16,25,88.34097241078348
84,17,22,85.373967600262
79,14,24,88.31039729007747
81,16,22,83.3751223428376
80,16,26,96.05830317006236
92,16,24,90.51386107320262
97,11,14,66.42023481991464
74,11,14,64.76796034406352
74,8,20,67.15828259802953
84,15,27,93.3826952232546
80,11,16,68.58679366372611
83,20,30,100.0
64,17,28,94.46974616517929
65,11,14,60.59930966113883
82,18,28,100.0
63,18,29,98.64282452583764
86,19,29,100.0
77,13,22,80.74821425478109
80,17,26,95.10342388877714
87,19,30,100.0
94,20,30,100.0
81,10,12,59.44063915178913
99,14,23,86.93394643525085
82,12,21,73.47907579041322
62,20,30,98.27233321724368
99,16,21,88.34374009697072
69,18,29,98.03725962347312
84,16,25,89.76184091089657
67,16,25,89.89833572485523
70,12,18,70.7396113779653
64,14,23,73.29865523372428
96,15,23,88.07729109479077
97,13,19,76.93503385417876
88,13,16,71.58317526226567
64,14,20,77.09127902530385
68,13,21,80.89733420098682
61,15,22,74.79199029181265
60,14,23,82.08399460615023
99,13,17,72.41737397738332
89,12,16,71.35051965293212
70,15,20,74.82697945099238
87,18,27,96.35013790005952
71,17,29,94.49624743951578
98,10,19,72.02258046234748
85,18,29,95.77315190137638
72,17,22,87.41683482621157
67,18,25,93.05602349431018
87,18,21,86.54614086458504
89,13,20,78.54125167317827
68,14,24,78.35138461541531
98,20,30,100.0
90,20,26,100.0
80,15,25,89.25016946460974
93,17,28,100.0
90,17,29,99.36375076729234
84,20,30,100.0
71,16,23,83.93325297442188
60,11,13,55.75992973109929
81,14,23,86.97785976535896
99,20,30,100.0
96,11,13,72.08793998072038
60,15,21,79.7180756810894
60,20,28,91.53943330726008
80,13,21,75.88524974918697
74,7,10,41.22947055668541
76,7,10,46.22953073128658
81,13,19,78.98377246443631
97,10,13,64.97479541262489
94,18,29,100.0
75,16,23,88.42390682629494
67,9,16,57.75468494731338
76,10,12,55.25532734876223
76,19,28,96.10499830019255
85,16,28,91.48303732718767
72,19,29,100.0
76,18,26,88.27287860505298
97,12,17,73.07884689437753
76,18,25,91.58031525271596
73,17,26,95.28091428579594
65,9,15,56.67026805759268
94,11,17,69.7077640679976
73,20,30,100.0
67,12,19,65.79899328460368
74,16,21,84.14920506531183
86,14,22,84.3669068087902
72,16,25,84.89663503051366
90,15,23,88.00833375966423
94,18,26,94.68004721109236
65,18,25,85.61096426695092
64,15,20,78.0997670873863
81,12,21,73.70092598547114
82,13,19,72.88019002785222
84,10,14,59.66156569602464
93,14,20,77.20188893238264
85,10,13,60.90432615518761
64,16,23,79.31274268196302
85,16,26,93.66621573241694
79,18,28,97.86368984603484
65,11,18,64.50975334022914
65,12,20,73.27204595163803
77,20,30,100.0
63,11,17,63.64650017489204
76,20,29,100.0
73,12,19,69.0567939139184
73,12,19,75.22838709555305
72,18,27,91.03760727485684
66,17,24,86.94899235282622
74,20,30,100.0
78,9,15,58.2396390072683
94,17,26,97.0929004559664
76,15,19,75.62516464363777
94,12,15,69.01948014166871
78,20,30,100.0
79,16,23,88.81229278095121
95,15,27,90.18237998729886
94,16,27,86.99424868947713
91,10,12,60.79747666279504
99,11,19,70.07797493539228
83,14,24,84.00910598254093
76,16,23,84.83187876829633
66,19,28,96.70722419654565
60,12,17,61.43721262350337
94,12,16,72.1506259231403
91,17,29,98.76137718620396
95,15,17,81.55548326236215
72,9,12,56.02669118286112
65,12,17,62.465675447045506
73,14,21,80.27565424986021
96,15,20,76.10958466676684
74,15,25,87.00992229061065
63,11,13,57.66856208866793
99,15,19,84.17514010201876
75,18,27,99.19509711726488
75,14,21,75.66614167861907
63,10,14,58.29197946359949
85,15,24,90.22251789342212
87,10,13,59.196045130507166
91,15,25,93.96322710804772
61,20,30,95.25947659659742
90,12,16,70.98578607680817
62,12,19,63.851118662463755
67,14,21,81.67677282456718
83,16,26,94.38993456498166
74,12,19,73.16259461827246
90,14,22,83.83037278702726
68,13,20,76.56582417357397
98,14,23,82.43962064822857
61,16,26,89.40539694473368
67,17,26,87.21516496792962
66,11,18,66.09030248802155
98,16,26,99.17705490048148
75,20,30,100.0
94,20,30,100.0
89,13,22,80.40453383767242
69,15,22,77.29689488256903
97,15,20,83.22839816624962
77,16,25,94.23419946495943
64,14,22,72.7049789959049
88,14,20,81.71225254236532
98,13,17,79.58046502757898
93,18,30,100.0
82,16,25,88.4357912765595
64,16,22,80.30125016261356
89,19,28,100.0
65,19,26,92.33238986326302
63,18,28,91.79943049198806
88,19,30,99.53789964827526
82,20,30,100.0
65,12,18,69.12761726856074
91,14,20,82.36284789938605
77,17,25,93.08936127531804
74,12,16,59.59135371847018
99,14,24,91.75426041076432
91,16,24,85.99568455106252
68,14,21,72.91477896269302
96,15,22,86.74588015562301
69,12,15,64.46092361315384
79,15,24,88.08590178810539
65,15,25,87.80741527516403
62,20,26,90.58544467685857
70,14,22,78.43233428768981
76,13,21,75.35648597156859
91,17,28,99.22120606699325
63,5,10,37.41195489424271
63,14,26,87.62140666524004
76,13,20,70.34010402949995
100,16,26,94.48126844463039
78,19,29,100.0
64,20,28,97.96513551303836
91,16,25,96.20202945150007
81,10,17,66.86555355816458
65,13,20,73.32869202967977
94,14,18,77.11060388363107
81,16,21,87.07248046046335
60,15,24,84.75236126211104
79,13,19,74.85397041391806
81,11,17,67.18333757322294
70,12,19,72.7611816484923
72,12,18,67.76614218195711
62,20,29,93.61992022829003
68,13,19,66.80167286978286
71,15,24,79.15785645374653
82,18,28,96.79954957877233
73,16,22,81.4846657554608
92,12,18,74.81448360152595
77,18,25,88.74709980614902
100,16,25,92.21309144604535
68,8,11,53.00199144348668
82,19,30,98.27543291731335
69,18,27,93.60228108799456
78,16,26,91.51825681707419
64,20,30,100.0
82,18,28,98.47945095421194
89,18,26,94.01275099180498
84,18,25,99.01603882088878
87,17,27,96.1973421392984
93,10,15,66.97348359648925
84,10,15,69.69704116134197
69,18,26,88.80725850147078
73,19,26,91.2101556949699
89,13,22,77.28737035265729
100,12,18,77.62346624051455
84,16,20,83.67349866032482
73,11,16,59.79601390222285
94,14,18,79.7079701762437
93,14,22,86.96250275490894
69,14,22,75.04591618117587
94,20,30,100.0
70,13,17,68.31699496826161
70,15,25,81.4095843097435
80,11,18,67.04617435346584
80,18,24,92.66873424572839
81,14,25,87.65796980640886
66,19,28,98.79606314788647
76,8,10,47.75399614471344
61,15,25,78.6928554892585
71,15,20,80.33751127677283
77,18,29,100.0
70,13,19,69.60844664161222
75,17,25,93.52020556848782
77,13,17,71.28951046473549
94,15,20,81.39303947032793
85,18,27,94.16810393643259
75,12,15,63.6473112965699
65,17,27,91.1438518250107
71,16,23,82.26351415848325
72,14,20,72.46797931940158
63,13,21,74.35910884229078
98,9,13,61.13241310771681
61,15,25,88.5861501738047
85,14,17,77.67645937010542
86,17,27,96.43046581587197
86,17,26,92.50360572842195
74,18,26,93.18021636274494
67,18,29,92.65944441436501
66,20,30,100.0
99,17,26,96.72402876617247
71,12,17,72.76326339135136
72,17,24,90.77607535025247
76,20,28,100.0
76,16,27,91.8170193317876
95,9,15,64.65238103632096
80,17,27,97.32426488420892
67,13,19,70.20956650370137
64,11,21,68.47628622149345
85,16,23,86.21776888468088
75,10,14,56.64457979180648
95,18,30,100.0
87,17,25,100.0
88,15,26,91.09214120345476
71,13,20,73.64824680506801
96,14,20,82.58435909181371
89,12,18,70.9077960620293
82,15,21,82.24345539903801
75,6,10,50.15208367383123
73,15,25,87.65377254439169
69,15,23,82.92651350983041
66,18,28,96.6044550117216
96,16,22,90.95436770484913
88,18,29,97.97701337478145
62,17,27,91.44893124132538
74,18,28,98.18718653711345
95,20,29,100.0
78,16,24,84.55326831328827
72,16,22,78.7367194193365
80,19,26,99.48171626101235
96,14,20,86.32388480732236
86,15,21,87.62842265676667
88,16,23,90.7070481605482
79,15,22,85.60143664164025
84,15,22,84.74838760754949
65,18,27,96.66268173710765
61,20,30,100.0
81,16,24,84.30691805628071
91,14,23,82.90519863906678
75,20,30,100.0
77,15,25,91.54689338241337
64,15,22,84.26374605717815
95,14,22,88.34399764559346
89,19,27,100.0
78,15,25,86.61138060912856
82,13,22,82.23840069049916
93,18,30,100.0
72,19,27,90.09824225684895
88,20,30,100.0
95,17,23,90.87588796660656
81,18,23,85.87628961772614
95,14,22,88.18307726842396
68,18,27,94.28262456372819
98,17,23,93.08875067997896
78,17,26,88.84232762106505
97,10,17,67.80941410671157
65,14,21,74.46872256979202
74,15,25,86.64422834024288
79,17,24,90.3790729413808
68,20,30,100.0
91,18,26,95.99759415127814
63,13,22,74.15234767010173
77,14,18,76.99958040303
64,19,29,100.0
79,13,20,77.28007033681061
82,18,28,97.56059853743545
70,15,22,83.68880995161157
96,15,23,85.57683123338727
81,13,19,76.61129708260843
88,17,28,96.76626143756855
93,12,18,67.34673426098962
72,11,13,61.67134151784129
68,16,23,84.31850818350063
90,18,30,100.0
66,10,13,53.25957995056055
63,18,28,94.36410765038707
78,12,17,71.12377654133016
89,17,23,85.30736913186995
90,17,26,97.67141342355903
94,14,20,77.53941264706185
80,15,26,91.18162140814228
90,14,23,86.66609525477891
78,16,27,89.49689823969281
90,16,26,95.01920645721577
91,12,19,77.60990491677134
61,11,14,59.33446371852477
69,18,27,92.37961861890288
61,16,25,85.38851883545688
61,18,26,92.71785086484404
83,13,19,75.95895950349302
76,13,21,75.94282364949423
91,12,20,74.85451819735782
75,14,19,75.25558265272286
75,16,25,86.35228756701036
98,13,21,78.15210923091337
90,20,28,99.2427340171448
83,13,19,75.9424380487438
60,16,24,86.67829253879653
70,12,21,73.41134023612288
80,13,19,77.11975124414688
63,15,23,79.25097721274079
66,13,22,76.6773919314926
85,15,26,93.55631630531047
71,16,24,87.53667646752464
90,18,23,90.61657214005835
76,12,20,67.29133000029243
92,16,24,92.61567033943733
70,15,21,74.77636029940712
87,9,15,56.986145682184045
91,12,22,81.14684746518807
60,16,24,82.30344522625207
87,11,13,66.35774837637669
61,9,14,52.8200566046883
83,15,24,88.793958046042
63,9,14,58.0983925149915
78,13,20,74.94436248301388
85,14,22,82.1359264298758
70,15,24,83.12088559272524
99,14,21,88.30129994737807
70,11,15,57.08043178437895
62,11,17,62.416075508016625
71,10,17,60.866810677172126
62,16,22,76.23554076595887
86,15,20,79.64217284572463
61,17,28,89.44166946243654
75,13,23,83.26300072490807
61,10,15,58.81262778135856
89,14,22,83.36342589863858
79,15,23,85.2752963506476
97,12,14,68.68869859821201
87,12,18,75.73319615603448
84,16,27,87.52625839524362
91,15,20,79.34978320729233
69,18,24,92.0813538166091
99,20,29,100.0
92,10,14,64.06628240989619
72,14,22,76.33138260471304
100,15,25,98.06922246894536
96,16,27,99.51771406552834
75,18,28,97.88895744338164
81,17,22,84.93213652064823
79,18,24,95.34734032041645
86,15,24,87.94088552922291
100,13,16,74.40250464792534
75,20,30,100.0
93,15,23,95.78589399730079
91,14,20,82.77239874854338
85,12,13,62.48519353693688
84,15,23,88.0495017362349
61,18,28,94.40796943517606
71,13,18,68.0303237483525
99,15,20,84.30209491656298
71,16,21,77.66002627842775
85,14,22,82.90503710143638
68,14,23,83.37846473644375
69,13,16,68.61304495138984
91,12,17,70.85569287475353
93,13,19,74.02018644945458
79,13,19,84.37141325585753
98,10,13,64.57866265695995
61,18,24,89.97738525225466
60,16,23,77.41512165391495
95,15,24,89.97545660246065
83,19,30,100.0
86,17,27,94.9996030806073
61,13,22,69.95507999741095
90,19,26,100.0
73,18,26,96.18269755791424
61,12,18,66.48780639672441
88,18,21,92.07606522472636
74,14,21,81.30181829677484
71,18,27,97.40828092821556
96,14,19,84.61169246407714
87,13,21,79.79094151502757
79,14,23,77.75742747171951
98,12,19,79.21307788792208
83,11,13,62.79658597975189
80,8,10,51.59759682878179
69,12,19,69.54212649602162
73,20,29,98.28062505823272
96,16,24,97.42510723361346
77,20,28,98.69926377516215
83,14,21,76.3501802605724
73,14,24,84.93770534824654
93,20,30,100.0
71,16,26,90.58313019239671
81,12,20,70.78259097979164
65,17,25,85.10369443972144
95,11,19,68.83677326909552
81,16,25,93.54580459649766
73,11,18,62.37255013012173
75,19,29,99.87725644533988
95,16,23,87.5606185580381
84,17,25,91.85011129910946
91,14,24,83.25299910214996
92,10,15,65.86930379717698
95,14,23,85.34844279782308
79,18,30,100.0
77,20,30,100.0
97,16,26,96.14089978244651
62,13,23,80.82001201140403
91,18,26,94.74557263808703
75,15,20,76.7916565999978
64,15,20,78.1495207539066
63,16,24,82.27771559819747
80,15,23,83.25726325273689
99,16,25,93.3172779918643
73,20,29,99.51081241956511
98,9,13,62.981965724386995
90,14,23,84.98831697887537
73,12,15,64.75466782966062
65,19,29,97.91384666419397
71,15,25,87.63716347192242
75,17,25,87.44015333213281
76,19,28,98.1265912679149
82,12,20,69.98458148888002
73,13,17,80.02333969527544
66,19,27,97.16647206709033
91,12,16,72.6355977318295
74,14,22,79.2191747928633
76,10,12,50.94333217483573
100,19,30,100.0
93,13,19,82.31168461407094
64,16,26,84.53022681148013
86,17,28,98.41129131782806
82,13,18,73.68556732060624
99,9,14,62.11182449954427
73,14,21,77.18032824178641
74,14,21,79.85074970639556
92,15,21,87.12510537537273
90,15,25,85.9093021156457
94,14,21,80.26139342120906
76,13,19,74.24041268543037
87,16,26,93.42958337545198
78,13,21,77.48203940999413
82,15,23,88.51016992223668
91,13,19,74.23255588862658
99,16,27,96.72670981979759
72,18,25,88.60618633137112
79,18,29,98.25912237114008
94,19,30,100.0
64,14,18,74.76511801613829
68,14,21,79.45038595379515
88,11,14,66.71712830611446
65,14,20,74.158504294712
84,14,22,82.11508224222369
90,13,17,77.05546998549413
81,13,15,70.75628216040562
61,10,15,60.29367534862578
64,11,17,61.63165827396832
86,15,22,84.85173433455797
84,15,22,83.92541510973206
67,16,24,87.28881668917356
60,14,19,70.60576768650603
79,15,26,90.69254291690201
82,19,29,100.0
91,15,22,88.0677774088999
70,13,18,72.04172090335898
98,11,16,66.56369398396006
83,17,25,94.42926451431502
70,10,15,67.45323082169904
88,12,20,75.34835743769254
85,16,22,85.60767004031781
75,9,14,56.31424478187013
94,13,21,82.87666385499043
79,15,21,83.279933268063
62,14,20,80.48491711546714
60,12,15,61.848949867921405
60,13,23,79.97809001717845
76,17,27,92.4774399192311
61,20,29,100.0
88,15,21,84.59595045628345
79,9,11,55.36988122586795
65,17,26,93.23011426502464
67,14,20,71.32464949735612
88,12,16,67.33387834727654
92,13,18,80.92722540420588
62,13,21,67.60978795709362
94,11,16,67.59650922418906
64,15,20,86.50727563427449
86,20,30,100.0
71,12,17,74.7431808182213
79,20,30,100.0
79,16,27,92.18732585009565
68,15,19,74.88691779934493
98,14,20,82.41950619004456
63,13,20,74.0781808437008
78,16,24,82.87369183528322
97,17,28,97.69967840405786
86,8,12,47.67044583780022
72,20,30,96.6213457141051
72,10,16,64.12411615409127
81,13,18,74.81771280840181
87,7,12,54.890034747623844
81,14,22,84.10079338387922
78,14,21,79.93922586813774
67,13,16,67.90506036050124
67,16,22,85.00543893940886
85,14,21,84.23544018732385
85,17,25,91.76751555467719
82,11,18,64.03230564058609
72,15,24,84.42883845026518
87,13,20,76.53075627538274
68,14,23,78.12710625935254
79,16,25,93.73343277763588
78,13,18,75.27246571097152
98,15,22,79.011889127203
71,12,16,68.45429337354891
74,18,30,100.0
90,17,23,91.44148330942508
73,15,18,70.21110769616632
70,14,25,84.68968176079377
85,15,22,81.81236267798117
86,18,29,98.46136470581285
70,17,27,91.06430228174597
97,18,29,100.0
93,14,22,82.13858567508939
78,16,25,94.91556557550085
65,19,24,92.33817648305165
97,12,16,69.39385150567827
87,12,13,69.6632629075226
60,16,22,73.75538925817564
94,11,15,69.71192481688395
99,10,15,70.34318900476204
67,19,27,92.81714390332908
66,19,28,99.22744465062523
70,11,15,60.74684570532405
98,11,17,72.73183876270748
63,13,21,71.463428058107
84,19,29,95.51114718137772
71,14,22,78.48163080320201
85,15,23,88.36497737506753
97,16,26,98.83986195621677
71,16,28,92.54464164936547
96,19,24,100.0
83,13,22,79.82954892572364
75,15,20,82.69072884596206
72,16,24,91.92492335897676
84,15,23,87.10211357048318
63,11,18,64.93972558036651
70,11,16,62.94987595258149
91,11,16,67.9227133353889
66,17,26,95.47645615271573
70,13,19,72.55518157608947
87,16,20,80.97089759850938
100,15,22,85.20314614014141
82,12,17,71.74755064756938
82,12,16,72.43642625469373
87,15,21,82.08137448876502
85,15,19,78.94130577571067
84,16,23,82.2585570719991
88,14,21,81.59905099579423
78,12,20,72.9600298848468
92,15,21,77.79716209857351
95,19,30,100.0
73,9,15,57.93785799357294
73,13,17,66.0103764953496
94,17,25,99.02012755479552
89,16,28,98.02610143285496
87,17,27,94.16414194265313
76,14,20,79.50851063129612
62,10,17,60.22320108494671
75,20,27,95.37335417700253
89,18,26,99.75713682234385
88,15,18,83.85812334792143
74,12,19,68.77751610497636
84,14,19,80.70129259366328
97,16,24,93.20550528029636
97,14,18,83.25042361717355
82,15,23,88.61575896327206
84,20,30,100.0
66,18,24,87.64002829451418
81,11,16,66.63173859089667
76,15,23,82.95596477096413
77,13,20,79.82654020153389
69,15,25,82.09655640884029
69,20,29,98.56744671716189
66,16,23,82.87259572850822
97,15,20,90.3352010809086
86,20,28,100.0
92,16,26,92.50011612302222
60,10,12,50.43414603272712
93,15,22,83.36235225077702
63,17,25,89.06038981698059
76,16,22,82.95105357759105
63,18,24,86.92729218073518
85,15,19,84.05926057190285
63,15,20,69.9773934770219
60,11,16,63.28989422961482
66,20,30,100.0
89,14,24,86.5821976505513
68,12,19,70.8983967627249
94,20,30,100.0
67,20,30,100.0
83,14,22,89.44254465709295
78,9,15,57.482057496970086
95,13,19,78.7647274978348
86,20,30,100.0
91,16,24,91.2323919509685
73,11,16,68.20517826456899
77,17,29,94.67868535104293
87,14,19,73.48713174741293
88,13,18,77.91179542745502
75,13,22,78.74399056809213
94,19,30,100.0
90,17,26,98.35922849585234
63,11,17,62.0740992681654
96,16,25,92.7183505378454
76,15,23,88.08628748884246
98,14,21,89.78937460003512
85,14,19,80.26018670958415
98,12,20,74.84619075521515
100,13,19,82.0903877583556
63,16,22,82.73511941796545
89,14,21,83.96052797984282
89,17,26,92.15828935822609
81,13,20,78.46633392485263
70,17,27,93.54099496934185
61,19,28,93.2407166507728
71,15,22,79.01421436016854
89,17,24,88.75218459105692
95,17,26,100.0
77,13,18,76.49325816625448
85,17,24,92.07721389497623
66,8,14,52.4215089528224
60,7,11,50.60646402934313
85,14,24,87.47548941012718
82,17,28,94.77102855311058
85,15,23,84.74096686322706
65,17,26,89.44016051270442
65,11,16,63.24232241196665
67,18,29,97.66277271502575
83,20,30,100.0
81,13,21,74.89735904156052
78,17,24,94.2972468696956
96,15,20,80.77148545248389
77,16,25,91.33714498652881
90,20,30,100.0
96,16,24,88.21983852927411
89,17,27,92.18799472244451
92,11,15,67.53863785868799
69,17,27,92.72676309719684
96,20,30,100.0
71,12,20,70.62318182437656
86,17,28,100.0
98,16,22,82.3250624578446
68,11,18,65.66774981278004
80,15,24,86.63041404284935
88,12,16,73.56793234547936
92,19,29,100.0
74,15,22,77.34060833804293
98,11,14,66.1241086342294
77,17,28,94.81112984450867
62,18,26,84.63218827345504
66,14,23,80.53523277771112
77,14,23,83.57049044187582
97,11,18,74.68902203267602
96,12,17,73.27383334261116
92,14,23,84.54044697136843
90,12,18,70.95067621860203
70,13,20,77.15180979039454
63,15,21,73.14563499413829
77,16,23,83.35562227985504
63,18,25,87.49096326424434
93,13,21,85.11956425893945
88,15,26,88.335635613575
83,14,23,78.9411237015056
81,14,21,81.88272080350343
61,14,20,71.29558340698534
65,14,22,72.32961911423746
84,16,23,83.2406167666137
80,14,21,84.71323547275483
75,19,27,96.40553829774375
90,10,16,66.9742102687958
73,18,28,97.45672446781758
98,14,23,87.3882188994439
87,14,22,83.98142077380771
91,15,23,82.59642554883183
87,17,23,89.21763765319955
68,12,16,67.1456127893992
81,13,20,74.33104556062246
91,17,28,90.40307356066339
64,10,14,60.65679684707206
82,15,23,79.21928130585204
64,13,20,72.05489896742026
91,12,14,66.86310607667492
69,10,15,61.0800153567207
98,17,24,97.68765015316599
74,15,24,80.33711378134247
66,13,19,70.9028996599615
88,15,22,86.09574033760603
62,12,18,65.35326548075129
78,13,19,75.52829206712047
69,14,18,71.81184517300417
87,15,24,87.36307483340028
88,16,23,89.09215348454536
74,10,14,54.80195077372757
94,16,24,90.48735185618004
65,10,13,48.91902447229092
71,16,23,80.57562218501985
97,14,25,92.65402269076813
72,18,28,95.2367322682474
88,13,18,71.08908738342232
78,17,21,83.87994232249417
62,11,19,64.43626838464017
67,15,20,78.07499916822321
67,9,12,54.02278286054046
79,18,26,96.63073470445576
63,20,28,100.0
80,13,19,76.4269055699791
62,15,21,73.19503612834502
67,16,25,84.58789617236464
82,10,15,61.32903353356732
75,13,22,83.53046653468859
72,13,22,77.31494122626775
62,20,28,98.90569848280303
68,18,26,88.99875891384798
73,14,25,82.66373414285025
72,17,23,89.68780628169512
66,16,26,88.17841088410746
74,17,27,92.41589505201166
66,12,16,64.53239556694301
97,19,27,96.10481958418916
93,13,23,93.83343358144039
100,13,23,83.51784446552305
81,17,26,86.66075407799742
83,16,21,81.98974579377787
96,15,25,93.66744399505284
60,18,24,84.14101461478441
69,12,19,64.20218095884998
75,20,27,95.24554194090331
67,13,20,79.56198915467245
84,15,24,81.85201541410157
71,20,24,99.00967110493708
84,13,18,73.46449699916491
76,18,27,93.54890537218984
85,14,20,81.78739983814403
73,12,17,69.89715712183136
100,14,21,81.98714045693634
95,17,28,100.0
82,18,30,100.0
65,16,25,87.84872842184467
64,10,18,66.17615820907335
84,17,24,85.12998550505898
77,15,24,82.76895113455271
72,12,16,67.82622153306296
73,16,30,92.76211889444083
87,18,27,97.4136412893304
77,15,24,82.19399823513623
87,18,23,94.00106420372346
86,16,26,92.73372493876526
91,16,24,87.3139667727305
68,14,22,76.81301772714208
99,17,26,96.67256131314355
91,18,27,99.56382065467731
